word1,word2,human_score,cosine_similarity
uthando,u-r1,0.251322,-0.020629851
entabeni.,kwalokho,0.351081,0.34243092
noimisebenzi,udokotela,0.268169,0.26627064
namadube.,ku-4.3,0.498243,0.42179695
edinga,kanjani,0.337661,0.3540129
ngokwenza,ukuhlanzeka,0.215899,0.14459798
ushayelele,udadewabo,0.458046,0.47430438
ukwethembana,ukugeza,0.423346,0.28121805
uyakhala,uvalo,0.245839,0.2463186
bezibhedlela,ezibukhoma.,0.092553,0.432451
isinkwa,ngikhathele.,0.288065,0.45010108
esibhedlela,esikhulu,0.28659,0.30125618
yona.,662),0.36652,0.50353646
angaphezu,sekunyukele,0.496819,0.46781343
currency),esimeni,0.371831,0.41264877
zokugcina.,indishi,0.255151,0.2962397
uyahleka,uyichaze,0.352337,0.28434986
ababuya,unomvula,0.383572,0.39357954
ngokweseka,advice,0.409593,0.25236303
indodakazi,ukuthula,0.390904,0.20575647
nokuyinto,yamalungelo,0.200209,0.28800482
u-ouaddou,udadewabo,0.544129,0.66757214
imeya,indlovukazi,0.546961,0.27257442
utshele,ubengakabi,0.592334,0.516041
ukuhloniphana,ukhuni,0.377735,0.4299659
kwamashu,nenkosi,0.335483,0.3797512
uyajabula.,udabuka,0.359262,0.445139
esibhameni,zale,0.354695,0.29044628
uyabuza,ungisize,0.274836,0.16006687
ikhefu,liyindawo,0.288366,0.15307377
ubisi,itheku,0.416922,0.30544838
udlubu,uyasikhombisa,0.411617,0.49735653
ikati,inyoni,0.505318,0.5414264
kuchaza,sikaphethiloli,0.341015,0.31300464
uyabhala,unike,0.283192,0.21298303
abakwenzayo.,abahlanu.,0.4501,0.4688047
legoli,sezulu,0.32245,0.25706044
ethola,“ukuba,0.170383,0.2545851
semfundo,eminingi,0.235985,0.3989264
ithimba,ikhono.,0.47065,0.28785187
womnyango,kusize,0.248248,0.45888418
usipho,uyasebenza,0.522918,0.4424598
okumjabulise,amacountryman,0.421364,0.42223063
uyivakashele,ucolonel,0.567086,0.6542804
ilekelele,ikhipha,0.354546,0.369783
labesifazane,indaba,0.224555,0.38061285
kwakho,olukhulu,0.205605,0.19133702
izilwane,sifuna,0.3128,0.26097846
ikhompiyutha,ikhibhodi,0.674428,0.6613478
isipho,ngokwesiko,0.375644,0.19894083
ukondla,ukuphrinta,0.353615,0.2958811
ukuzibona,izikole.,0.244232,0.325721
sisebenze,uyakhuthaza,0.13486,0.2568617
uthisha,impumelelo,0.374754,0.20647942
amaphupho,amacala,0.42746,0.48556992
ezibheka,umakhalekhukhwini,0.235365,0.34907773
emoyeni,omubi,0.337118,0.36622635
baqhubeka,yokwamukela,0.147194,0.24418047
ukukusiza.,ukwesula,0.550127,0.35304433
abahloniphekile,abafika,0.426464,0.45916507
ithuluzi,iyaholela,0.278914,0.23552312
ikwenza,ngamandla,0.215655,-0.028939823
akunqatshiwe,kulena,0.384863,0.50968885
nothishonhloko.,isihamba,0.405902,0.47283986
eziyizinselelo,kubonakala,0.31596,0.39817104
zokhonzani,banxusa,0.242588,0.3279692
enhliziyweni,kuwo,0.322395,0.32607597
ulwandle,imifula,0.432405,0.13263047
kokubambisana,ekhuluma,0.281547,0.300624
uzofike,unosipho.,0.384777,0.447381
ime,ibaxwayisa,0.554699,0.34767243
utshele,ungazami,0.56179,0.61209166
ubambisane,uphuza,0.368384,0.23313591
kwalokho,yezinto,0.330647,0.3390281
i-garden,ibhokisi,0.574105,0.52399397
ungiphekela,ukudlulisa,0.259206,0.45861927
eminingi,obuhle,0.263384,0.23464285
ukhule,yalokho,0.202628,0.104086265
ibantu,ezomileyo,0.205363,0.14366725
ngefomethi,sasemgungundlovu,0.371915,0.4487489
izinsiza,izindondo,0.417787,0.44012904
inja,ihlosi,0.645906,0.37892917
emndenini,unandi,0.274465,0.23640648
kwesta,wavela,0.466931,0.09376995
inkampani,ingcebo,0.479069,0.51726884
abafundisi,isibindi,0.246034,0.23390046
ekhaya,wethu,0.278279,0.19234788
umfazi,abantu,0.302955,0.3930923
amasheya,idola,0.466362,0.28827038
ntencane,salubona,0.390662,0.3803444
engamfanele,ult,0.402668,0.28087145
ngamasiko,zibone,0.305479,0.07928142
isibhedlela,iselula,0.445525,0.44038942
no-29,ukubonga,0.226369,0.33724582
zidonsela,103),0.325563,0.40313268
uyakhula.,unodaka.,0.426514,0.5912128
babalwa,esolwe,0.325968,0.24565072
iqhawe,itshe,0.499747,0.43220872
udokotela,impilo,0.281067,0.12931326
abakhiqiza,abalekelele,0.400859,0.45705658
inyoni,iqhude,0.556787,0.4058411
babusisa,yabantu,0.210639,0.23435023
ezolimo,futhi,0.160985,0.16672873
amakhono,amabhodlela,0.330577,0.44082814
esifundazweni,ngakho,0.220279,0.21990204
bangene,bemiphakathi,0.193217,0.24642646
uyakhuluma,unasty,0.244887,0.24719596
amazambane,imifino,0.628629,0.3649955
ukufika,ukwamukele,0.457943,0.48121017
ecaleni,baqonde.,0.138173,0.41139504
emdlalweni,irichards,0.594943,0.3327539
icala,inhlamvu,0.462152,0.49015886
esiphakeme,umlimi,0.354615,0.32028162
udlondlobale,ziqedele,0.328589,0.5772845
abangane,bayizwa,0.297044,0.3151519
ukugula,imithi,0.263331,0.14450201
ngeqiniso,sucu,0.142968,0.10209425
akhanya,selidluliselwa,0.332601,0.5127864
ka-group,baphonseleke,0.378218,0.45137957
inyama,ukuphuza,0.409408,0.253848
brand,okuzonika,0.389365,0.34216985
ambalwa,umndeni,0.287426,0.15148923
udinga,unqamule,0.320909,0.5075914
ekapa,ngesikhathi,0.236929,0.18314084
wasemondlo,466),0.352215,0.3906585
kwakhishelwana,isinkwa,0.474746,0.6643783
umtapo,imfundo,0.192672,0.30593196
nobudlelwano,sibekwe,0.289942,0.35953668
umhlengikazi,ukugula,0.41502,0.27247316
bekhululekile,ikhona,0.260765,0.124509014
ukudlala,ngezinhlelo,0.218418,0.15422708
nangamaholidi.,lokuhlanganisa,0.233694,0.41393873
umrepha,ukhuni,0.457072,0.36271697
ulungise,wakho,0.470371,0.3045657
usalinde,u-anthony,0.61839,0.59061337
abaifunayo.,abahluphekayo.,0.51846,0.7047793
nokuhlala,ziyakhuluma,0.151021,0.021041265
uphatheke,sase-afrika,0.143186,0.22267343
ugcizelele,uzofica,0.439008,0.3055444
edlule,nomphakathi,0.289956,0.27369642
uyabhala,uyakabisa,0.539225,0.7289239
lizwe,zisencane.,0.200695,0.49264902
kwemfundo,lapho,0.217452,0.09611546
ezithandwa,oyimenenja,0.254875,0.35822365
bangangena,ngemikhiqizo,0.233486,0.39327562
wegoli,sihlangana,0.222743,0.30339247
inamakamelo,sithathe,0.378537,0.37120646
uhlangothi,uyajabula,0.298691,0.34955454
nsuku,yokusebenzisana,0.285822,0.19720966
elwandle,uyacula,0.397169,0.29808268
ugcine,ucedric,0.519906,0.6191292
bazakhela,yethu,0.260008,0.1918428
ehlanganisa,ivikele,0.199615,0.13099214
bomculo,nezingxenye,0.307549,0.28507438
ukwehluleka,ukuzithenga,0.336962,0.2962559
izingxabano,ikwazi,0.15068,0.23714505
ukuvikela,ukuhlabana,0.451285,0.534509
futhi,kweholide,0.162697,0.15066184
bathe,luhlobene,0.299109,0.34795642
isikhungo,isibonelo,0.379381,0.49100703
eliwu-sergeant,ukulingana,0.136896,0.121596634
nobuhle,zazigcwele,0.261914,0.42476082
bonke,ibalulekile,0.257882,0.07515919
imeya,inkohlakalo,0.603665,0.4543919
ezobulungiswa,wamaphoyisa,0.283687,0.32961023
uchaze,uphiwe,0.480061,0.29863384
emgwaqeni,ngokuphela.,0.181293,0.22736895
futhi,ubuciko,0.252151,0.06900047
edolobheni,ngesikhathi,0.216973,0.18936609
sivalekile,wokufuna,0.174681,0.2811654
ahlanzekile,noimisebenzi,0.348433,0.3733743
wasobuka,zonina.,0.363462,0.42005125
empangeni,waphuza,0.474111,0.33342585
941),kunezinto,0.121472,0.31455296
enkantolo,isikhathi,0.320398,0.32903576
ucula,ubafundisa,0.286811,0.39356235
bazimisela,futhi,0.262186,0.20654362
ngokubamba,zamazwe,0.416626,0.3387429
emcimbini,wabo,0.237406,0.21917197
iqhude,ukonga,0.398392,0.2810255
uthubeleza,ungalihloniphi,0.517006,0.5749571
town,sikhathi.,0.196982,0.5493232
ukwesekana,ukubhalwa,0.487672,0.43922374
umfula,imithi,0.380427,0.29714185
emsebenzini,udadewethu,0.185864,0.17653184
emakhaya,ngokukhuthala,0.298004,0.16160023
kakhulu.,uyaphila,0.33745,0.33051056
usambane,ugcine,0.538549,0.54176325
angu-18,ngamagalelo,0.180792,0.284125
wabo,zicoco,0.248863,0.1143198
ucolonel,usheleni,0.528726,0.48825717
kwabo,wendawo,0.310617,0.0844853
umculo,umthandazo,0.476691,0.5393279
uyaziwa,uphiko,0.419233,0.2673532
unqume,unzama,0.520106,0.5039059
iziphathimandla,kwesikhathi,0.271533,0.21221529
ongumdidiyeli,imindeni,0.098624,0.22369382
ixhunywe,ibhotela,0.602576,0.48535708
lwangaphambilini.,nanoma,0.438004,0.35095638
hlophe.,esemayville,0.415735,0.5631081
unemveliso,ulieutenant,0.484054,0.5571077
ekuphatheni,njalo,0.225594,0.24332596
ukucosha,ukuhlukumeza,0.599593,0.6193966
wezwe,zomkhakha,0.243073,0.345629
uhlu,uhambele,0.503022,0.5569175
elihle,onke,0.242577,0.074834004
idream,igijime,0.59139,0.663208
bakhombisa,izihlobo,0.265072,0.23394929
ukunqoba,ukuqedwa,0.483904,0.50965756
igundane,i-automobile,0.614975,0.70687723
unwabu,ubeqopha,0.599805,0.4162531
ithandwa,ingifikisa,0.27846,0.38821083
bamasiko,muzi,0.113936,0.36712635
ngenkathi,njani,0.287512,0.4417989
kugcwele,mkhakha,0.342514,0.28709453
inja,ikati,0.716051,0.3895355
elingangenisela,siyakhula,0.160582,0.29429168
ukuveza,ukuzibonakalisa,0.575797,0.5068165
ifuna,i-corolla,0.247524,0.47262692
ubisi,ucotshelelwa,0.525819,0.5805091
bezimali,r999,0.062998,0.257652
amandla,ndawonye,0.286885,0.23508537
isitimela,ukudlala,0.160865,0.47051758
ukuphumelela,usipho,0.384191,0.2034071
lwezokwelapha,945),0.257916,0.5963454
nozamambo,21),0.382771,0.5982055
esibhedlela,igodi,0.381647,0.29206595
ezikhundleni,buphile,0.164116,0.21390684
isinkwa,ikhukhamba,0.60433,0.5533344
anolamula,ekuseni,0.215624,0.27361757
umbiko,umqondo,0.520918,0.60083175
imiphumela.,nobukhazikhazi,0.127838,0.3857234
wokwenza,zobuchwepheshe,0.283234,0.21390964
womndeni.,ngezingubo,0.191945,0.24210793
izinsuku,izimoto.,0.320207,0.42694587
umtapo,ulwazi,0.275966,0.24924445
izikhulu,ingaphambuki,0.127556,0.23025666
nokuqondiswa,sobuntu,0.290017,0.31272927
inyoni,izinja,0.404454,0.45065188
entanjeni,limfanele,0.251472,0.23683783
emfuleni,inxeba,0.248167,0.31480163
bezijabulisa,emahlathini,0.431769,0.26386285
abathanda,balondoloza,0.210714,0.23588006
usezimele,ugqama,0.588015,0.64656526
umfowethu,uthisha,0.634324,0.61192054
ubebekwe,unina.,0.544726,0.48320463
emaphoyiseni,engwavuma,0.557001,0.55061847
zokusebenza.,owayithaka,0.147455,0.33504438
indiza,isitimela,0.515991,0.4776802
endlini,uphiwayinkosi,0.350666,0.25440186
liyibona,emikhunjini,0.37786,0.25793532
ukuhamba,ukufakaza,0.366067,0.52146316
endlini,namagugu,0.345153,0.25963312
nencazelo,wesifundo.,0.208856,0.3465802
amadoda,uzobonga,0.274555,0.22017132
eleqile,umgqugquzeli,0.299769,0.4098695
ufunde,unzama,0.356219,0.27067342
ukaze.,ukuzithoba,0.51504,0.34245807
yamaciko.,zokuzindla,0.197943,0.21262494
uhambo,uyasizakala.,0.403285,0.4262894
abasebenz,abazokwazi,0.359095,0.46007675
ukumsiza,ukubikele,0.561699,0.56482774
nami,olumhlophe,0.19795,0.2739305
ale,ziqhubeke,0.301157,0.3925217
abane,angu-150kw,0.221332,0.32344326
behlangene,uzinhle,0.29911,0.18048142
abantwana,amanzi,0.253211,0.27581382
amazambane,indishi,0.559993,0.4625591
nenguyazana,bazofakwa,0.375735,0.5035402
ezihlukene,ukulungisa,0.388833,0.3565832
enkonzweni,okukhulu.,0.298701,0.2343148
abaholi,esanele,0.264962,0.22539516
zokuxoxisana,imali.,0.171073,0.30183235
ukuhlasela,ukukuhlola,0.617997,0.6133806
zemvelo,zezenhlalo,0.334444,0.573042
nesayensi,sirino,0.385269,0.4303931
abakhiqizi,bazakhela,0.287218,0.2956793
uzothanda,usikhulisele,0.29515,0.31296295
ujabule,uqobo,0.395264,0.35493898
umbuso,indlovukazi,0.562418,0.46416867
uphiwe,sezitolo,0.339349,0.35796416
ezimbalwa,zezwe,0.338643,0.33428532
ngokuhlonipha,eqhuba,0.17583,0.4047442
ujeqe,usebenza,0.325202,0.38325062
ezahlukahlukene,ezibhedlela,0.227643,0.3953107
ubudlelwane,ukuthobeka,0.417247,0.3718131
abantulayo,abanekhono,0.468174,0.432733
bexoxa,ngomusa,0.402091,0.22310892
elimnandi,umndeni,0.360131,0.19413257
emgungundlovu,uyacula,0.396993,0.3298115
kucekela,zakhuluma,0.28238,0.5801463
ezizukulwaneni,ziyaphuza,0.228306,0.1309826
ababhalanga,babegula,0.469708,0.4412012
amasha,okumelana,0.368588,0.21436284
itheku,ihhotela,0.563196,0.4285258
unobhala,udidekile,0.527167,0.5270309
izinqgondo,izikhwama,0.35808,0.4550398
wumphathiswa,nasemalokishini,0.309832,0.31663096
obubandayo,uyaphumelela.,0.126326,0.19081645
amasiko,isiko,0.373795,0.474048
ukususa,ukuyenza,0.556233,0.46897036
ingane,umuntu,0.421953,0.251999
ezihlale,okuwusuku,0.145913,0.32752648
eshilo,uphiwayinkosi,0.397319,0.4452966
abantu,yempilo,0.249108,0.23729324
sizini,ukungena,0.452675,0.23303145
imoto,itekisi,0.430075,0.31384963
kwalokho,wasiza,0.453116,0.23607726
kugcwele,udadewethu,0.158926,0.09497579
inja,isiko,0.332869,0.55312216
emgungundlovu,izilwane,0.404093,0.35127366
abalimi,ngenhloso,0.23202,0.18342574
nongeke,noukudla,0.21841,0.45713815
imifino,ikhukhamba,0.530878,0.4722881
kusona,manager,0.364566,0.38233918
abasweleyo,bayazi,0.218622,0.1265074
1.,mncwabe,0.555734,0.44034258
abafundi,ngamasu,0.284818,0.2307901
itheku,ikhaya,0.226026,0.12207641
247),829),0.741913,0.9705068
ephenya,"ama-video,”",0.372256,0.4266218
unesi,uzilolonge,0.457483,0.39671984
apholile,ofundaayo,0.208464,0.33470324
ukugadlana,ukukuhlola,0.528947,0.6022601
uzokwazi,ulethe,0.462353,0.2518907
sakhe,imigomo,0.190081,0.23409007
uyicaza,usayine,0.622491,0.4337184
konyaka.,kukho,0.204313,0.26161513
uwuqholo,unosipho.,0.289889,0.42225155
isinkwa,inyama,0.465313,0.6214035
enhliziyweni,uyazithoba,0.382983,0.3382573
ucingo,umabonakude,0.544704,0.6251264
inkosi,umsebenzi,0.303028,0.2570366
899),hhayi,0.203981,0.2682843
bayiqonda,leli,0.278548,0.11556672
wedwa:,yobumnandi,0.312012,0.20348293
ngokubekezela,uyaphendula,0.344,0.40584105
ligi,bashayele,0.40541,0.30286434
sobunzima,yesikole,0.326825,0.11880859
abanakekeli,sezinsuku,0.353261,0.38017887
daytime,ikuthola,0.231619,0.2654671
ufuna,uyasaba,0.386546,0.34687963
ukukhombisa,ukungaqondani.,0.38275,0.41096047
angasebenzi,okushisa,0.251108,0.3655255
kokunye,kuye,0.412666,0.38994804
itekisi,ukuhamba,0.350888,0.37379393
isiyilokhu,isondela,0.551729,0.52963156
lihlonishwe,zonke,0.244743,0.23878711
ukwandisa,amaphuzu,0.221727,0.34477085
kakhulu,ukuthuthuka.,0.270536,0.15761937
iyabona,i-video,0.330469,0.34215695
iyabona,i-affinity,0.296896,0.33190578
uyaziqhenya,ushaya,0.327438,0.20709364
uyaphathwa,usedalule,0.338436,0.25064456
ijabule,ibiphuma,0.313093,0.2810504
usizo,u-amandlenkosi,0.240788,0.22088602
bavamise,ekuseni,0.212241,0.2632327
bathanda,izimfundiso,0.352476,0.22065563
ukuphilisana,ukubonakala,0.321465,0.2419789
bexoxa,ngezinhlelo,0.391248,0.4363124
uyalanda,ushiye,0.32462,0.18173733
unika,uwumcimbi,0.352211,0.32996693
uzocula,ucic,0.390016,0.20744695
uyaesaba,ubudokotela,0.332005,0.24733154
izindaba.,yenkosi,0.193273,0.34052014
umhlengikazi,isiteshi,0.208947,0.38654178
nale,uyijeqeza,0.383632,0.24813941
imeya,isizwe,0.306312,0.20512426
kwansuku,awu-19,0.241785,0.2763051
ukuze,ukuhlomisa,0.277645,0.16143133
ukuzenzela,kumele,0.065921,0.066482015
zokuphumelela,eyenza,0.10728,0.11384675
umndeni,abantu,0.398644,0.33425438
yabo,zinzima,0.308859,0.19055776
ukungcola,ukhale,0.503488,0.5428697
nomkhondo,semisebenzi.,0.215481,0.5244129
imidlalo,ukudlala,0.469441,0.3286337
ukhanyisile,ukudlulela,0.324711,0.3492227
ngezakhamzimba.,wabangani,0.172776,0.41454336
usbahle,uhlulekile,0.475857,0.40934926
unomfundo,uzophila,0.348387,0.2623677
imiphongolo,nginokwesekwa,0.211991,0.4519207
icwecwe,ikhwaya,0.581375,0.38271993
aphindisela.,ziya,0.196772,0.35157043
omkhulu,ukhule,0.252332,0.12273211
irobhothi,ibhayisikili.,0.55785,0.48691785
ukuhlanganyela,ukubikele,0.458258,0.4259309
ngiwuthisha,bephumula,0.110915,0.14625025
yakwamanye,ukushaqeka,0.46508,0.34507844
yasentuzuma,esike,0.484234,0.26867333
abanikwe,ese-seedling,0.319998,0.40611544
unakekela,ungahamba,0.40987,0.5089124
amazambane,umculo,0.346686,0.41798627
ayikathuthuki,kumenywa,0.36089,0.48377937
esitolo.,sebungenile,0.347419,0.50337476
iphesheya,ifuture,0.416259,0.17322665
endleleni,isikole,0.402411,0.3824358
wawo,abaseqenjini.,0.184005,0.31895334
nosomabhizinisi,nalokho.,0.300884,0.3078716
engahlolwanga,zimise,0.1886,0.34917885
ephila,ngendlela,0.3539,0.15216602
asekubumbananeni,izingubo,0.363754,0.32853413
udidekile,unginikeze,0.460248,0.52531743
uflavio,ubengakabi,0.635232,0.5925177
elikhulu,ingane,0.263655,0.33200824
ngenyanga,wajabula,0.430696,0.3443524
ukhuni,umdlalo,0.313602,0.087655924
ukuzindla,ukuzingela,0.613096,0.8838746
izinqumo.,izimvelo,0.441261,0.4956976
ubisi,isitsha,0.640431,0.5641306
umculi,ubuntu,0.154699,0.28210106
ububha.,ubabone.,0.493306,0.57667416
undlovu,u-anton,0.628914,0.5985902
unozipho,uyezwa,0.423021,0.32367423
ubuhlebezwe,uyakhumbula,0.593218,0.40398785
eziningi,zifundiswa,0.232324,0.29453632
bayaziwa,yomdabu,0.276473,0.3865738
ngibuya,oseyokwenza,0.395006,0.27294308
ukubekezela,enhlangothini.,0.228657,0.16476956
inja,ngokushortage,0.177641,0.05761128
amakhasimende,78),0.172092,0.56647074
kokuthenga.,bunjalo,0.270213,0.34405947
baphoxeke,okuthe,0.305291,0.13473183
unalo,ungaphumuli.,0.490346,0.4957528
amaphoyisa,isibhamu,0.580842,0.6015691
izitsha,omnci,0.519368,0.4309034
izinhloso,kahle,0.30588,0.18980414
ukwelashwa,ukuzokwethula,0.343015,0.3726093
nendawo,umnotho,0.228994,0.28847587
kuyacaca,ubongani,0.429679,0.2948935
ubuhlobo,uramagwede.,0.289302,0.29875958
iphepha,isiko,0.19206,0.19330594
obumbene,bachume.,0.259532,0.4198076
ibiveza,umndeni,0.260642,0.27241006
ukuchumisa,ukukunika,0.598591,0.4702518
uyazama,uqikelele,0.255456,0.35300377
unqamule,uzoqasha,0.448198,0.36905047
izinto,sasekhaya,0.182075,0.0026232323
athuthuke,sithuthuke,0.275638,0.32710096
abazenzayo,mbatha,0.182387,0.1956039
ukuthobeka,ukuqina,0.278431,0.34110108
uzofike,uyimvelaphi,0.331595,0.25280568
abaphase,abayiqonde,0.393052,0.32544696
uvamise,uthengele,0.403352,0.46333823
nasobhuqwini.,umdali,0.282466,0.24511592
idolobha,itheku,0.364266,0.18744102
ngiyizwe,ye-jazz,0.379194,0.32744372
sijulile,olumqoka,0.362661,0.39725
imali,ingcebo,0.428028,0.47994357
iwuhambo,ibhayisikili.,0.55515,0.5374155
ithi,ilanga,0.271848,0.23019971
abahambi,abayaye,0.472757,0.37823433
abaphezulu,abafike,0.332224,0.47325504
amasiko,ngesibindi,0.319582,0.3376686
izilwane,izinja,0.391061,0.5888156
ezinhle,wasemasimini,0.163894,0.051477686
kwabaqeqeshi,ngomuso.,0.325985,0.29978657
omdala,ukuze,0.337997,0.3021354
ukuhlolwa,ukushisela,0.47784,0.44193426
empumalanga,umngane,0.371372,0.28388953
inhlamvu,isiteshi,0.514569,0.47487515
ungaphazamiseki,ufika,0.555825,0.5139891
imiphongolo,elibalulekile,0.27074,0.24033713
249),“yilapho,0.227552,0.33029228
emaqandeni,ama-drive,0.428471,0.48200825
training,endlini,0.227361,0.24935281
abazenzile,ezinhle,0.328955,0.2378001
uyajabula,uthole,0.327466,0.33965084
ikati,izinkomo,0.39547,0.5005127
enhle.,unomcebo,0.310005,0.32250118
kwabafundi,okujulile,0.447815,0.3666286
eziqotho,ubuhlobo,0.224176,0.27124935
imikhankaso,mubi,0.264911,0.3759915
iqembu,ngokhuthalo.,0.206738,0.36050743
eyakwenza,ezikhungweni.,0.215002,0.3860392
omculo,wabo,0.29643,0.22653538
elihle,umasipala,0.358834,0.20286286
asebenzisane,422),0.125107,0.14900675
wedijithali,eziyisithupha,0.450666,0.72491056
nangaphandle,akayohlolwa,0.24078,0.36466676
ukhozi,ukuqopha,0.471911,0.29711735
inyuvesi,umtapo,0.482543,0.36838517
ukuxhumana,umsakazo,0.374502,0.30534247
odilikajele,nolusezingeni,0.282324,0.3847226
unike,ubufakazi,0.449041,0.2356377
ukulimala,ukubonga,0.317801,0.402352
uzocula,uzofika,0.682945,0.86691004
izingane,ulwazi,0.344797,0.16200118
uzame,uhlanganyela,0.326206,0.41970116
uyaphumelela.,ulinda.,0.607763,0.5933712
lomkhiqizo,nokusetshenziswa,0.2486,0.41833025
okukhulu,phakathi,0.29601,0.14963096
ihlathi,ulwandle,0.421062,0.2874034
ingane,isiteshi,0.232398,0.46693674
nangokuphelele.,ngo-2,0.199431,0.35726932
iphepha,ukufunda,0.257276,0.27486798
kuveza,zosuku,0.415516,0.4162472
elahlwa,awusenabudlelwano,0.344964,0.5314453
basimama,omakhelwane,0.286648,0.2566299
izintambo,izifundo,0.386541,0.49954224
ashayele,bhizinisi,0.338822,0.50639826
uzithele,ubudokotela,0.370623,0.35080686
ukusakazeka,enquthu.,0.345524,0.4132521
enhle,uyalanda,0.258861,0.2504878
eyayisefnb,rally,0.735326,0.40376315
inyuvesi,ukubhala,0.411546,0.2909417
ize,ibonakala,0.476326,0.19421415
ibaluleke,uyakhuthaza,0.313704,0.2893919
sezimvula.,zokusekela,0.162295,0.4510597
uyachaza,ubarns,0.25116,0.13042977
abazithandayo,788),0.154265,0.27880234
uthemba,uthando,0.319179,0.1893312
ukulimala,ukusinda,0.442697,0.477557
ulwazi,yomsebenzi,0.297246,0.06693529
uyajabula,uthandeka,0.513318,0.37922418
ifaka,ukungabi,0.322962,0.28410074
umfula,imifula,0.554375,0.515112
bengamfaki,siyobuyelwa,0.351392,0.49090385
isadayisa,mncube.,0.530071,0.38466224
ifunda,imu-x,0.148579,0.34248674
ibhange,idolobha,0.356635,0.55118245
usihlalo,udabuka,0.525172,0.46599218
isikole,ukufunda,0.375478,0.2927184
idolobha,isikhungo,0.311829,0.23607063
ihlosi,izinkomo,0.483189,0.46685153
ukusekwa,ukulwa,0.444776,0.41639546
obuthinta,labaculi,0.213326,0.38229686
amathuba.,amanga,0.55738,0.58959955
ukholo,ukunika,0.328321,0.30487618
unota,u-2023,0.640656,0.61767226
ukuziqonda,899),0.130031,0.25887883
elihle,ukubaluleka,0.332244,0.25220883
imifula,imithi,0.553297,0.6357678
ubisi,imifino,0.525244,0.37642956
zokungcebeleka.,yezemidlalo,0.172643,0.4196968
sekusondele,nemathematics.,0.446741,0.4335671
ukuhamba,ujabulela,0.360902,0.3051872
hambo,i-zoo,0.493084,0.6156493
izinja,ukuhamba,0.217828,0.31791195
ukufudumala,ukubonga,0.404195,0.510749
ukudla,itekisi,0.131262,0.12502755
edamini,enkulu,0.259651,0.24320012
sasemgungundlovu,philisi,0.375483,0.43844703
abantu,izithombe,0.156192,0.31081358
umculo,umculi,0.63152,0.7383448
kumasizini,okwenzekayo,0.295334,0.27890337
iqhude,izilwane,0.349891,0.4571971
sayo,sidinga,0.372117,0.48779932
banikela,sethu,0.246156,0.21389547
nesintu.,nokuphefumula,0.284465,0.43279535
enkonzweni,ifunda,0.363897,0.45580888
abawu-16,abawu-14,0.879304,0.9999791
uphiko,ulondie,0.672218,0.5018253
indlovukazi,inkohlakalo,0.643129,0.529197
emfundo,nemibono,0.16033,0.13747707
eliqhakazile,esidingeka,0.156756,0.1993797
755),ongazenza,0.230691,0.40911525
ungene,ucansi,0.482062,0.47811306
izwe,liyabazisa,0.381084,0.4505963
azizwe,umenza,0.615815,0.57851666
zikhiqizwa,likhanya,0.17225,0.13744308
amandla,ibona,0.272495,0.2241393
abakhayo,abambe,0.483277,0.5499706
udokotela,isifo,0.269108,0.19745184
bathole,ngezinga,0.344361,0.036515728
ibumba,ibiveza,0.455608,0.6099711
iphesheya,i-quad,0.439586,0.40505335
eyishumi,ezikhuthele,0.313915,0.2884302
azithandazele,yedemokhrasi.,0.202849,0.4439735
senkokhelo,idlalela,0.408533,0.47460812
baphakamisa,bezindlu,0.293542,0.29945183
ngokushesha,ongamisa,0.374894,0.3557035
u-2030,uvula,0.548211,0.5632525
njengezobuchwepheshe,kungavotwa,0.290383,0.28417957
nomalahle,kwafeyila,0.424898,0.48693937
nzima,umndeni,0.291322,0.0978771
ibalulekile.,iligi,0.277002,0.35037747
esontweni,ikusasa,0.237982,0.20375131
kwikhomishini.,ezidlule,0.222372,0.26619324
inyama,amazambane,0.471922,0.408664
usnenhlanhla,wabhala,0.585229,0.48494756
emishadweni,ngamaholidi,0.226887,0.30855834
inyuvesi,isivivinyo,0.40921,0.4035793
ohlwini,okufanele,0.420081,0.27870005
ezindabeni,uthi,0.220402,0.28764036
abayenzayo,izibonelelo,0.250195,0.40522945
emndeni,ukukuhlola,0.255309,0.10606642
ukunakekelwa.,ukulinda,0.423664,0.2806669
sibona,uyesaba,0.412404,0.42817217
eziphunyukayo,kwami.,0.34114,0.5190469
395),628),0.741729,0.96912974
zifumana,waminyaka,0.228023,0.18493612
indoda,ingane,0.506831,0.4627219
yokuzazana.,e-dut.,0.346846,0.61595774
kukandlovu.,zakho.,0.241463,0.58243775
amandla,isolezwe,0.187018,0.23171125
umgqigqo,umphako,0.457105,0.36436123
ucassper,"uhlabisa,odabuka",0.698306,0.494581
uwuqholo,uwoyela,0.368049,0.4775316
ngisho,izindaba.,0.238596,0.19557282
ilanga,noubukhosi,0.345543,0.17645507
macg,angisize,0.483232,0.1266804
bathuthuke,ngentshiseko,0.293799,0.06584155
udlubu,uzibusisa,0.445192,0.37957913
bayazizwa,"nawo,”",0.195829,0.2275656
babonga,esikhulu,0.281008,0.16120215
amahhashi,umculo,0.352835,0.43881854
kokucabanga,uyathenga,0.413111,0.34272107
ujanuwari,usma,0.532697,0.5017831
noma,zazenziwa,0.30146,0.36842698
baqale,unyaka,0.280002,0.33784682
ulale,uphathwa,0.297231,0.2783968
futhi,wokuthi,0.207595,0.07569683
